Localidad,Especie,Tiempo,Time_2,Horas,Minutos,Minutos_Decimales,Horas_Decimales,Station
El Aguita 2,Leopardus wiedii,23:18:32,0.971203704,23,18,0.3,23.3,Seca
Puerto de las Palomas 2,Sylvilagus floridanus,23:18:55,0.971469907,23,18,0.3,23.3,Seca
Agua Linda,Sylvilagus floridanus,23:19:35,0.97193287,23,19,0.316666667,23.31666667,Lluvia
La Corneta,Dasypus novemcinctus,23:19:38,0.971967593,23,19,0.316666667,23.31666667,Lluvia
El Aguita,Mazama temama,23:19:41,0.972002315,23,19,0.316666667,23.31666667,Seca
Agua Linda,Didelphis virginiana,23:19:41,0.972002315,23,19,0.316666667,23.31666667,Seca
Puerto de las Palomas,Sylvilagus floridanus,23:19:48,0.972083333,23,19,0.316666667,23.31666667,Lluvia
Valle Verde del Charco ,Dasypus novemcinctus,23:19:54,0.972152778,23,19,0.316666667,23.31666667,Lluvia
El Infiernillo,Mazama temama,23:20:04,0.972268519,23,20,0.333333333,23.33333333,Lluvia
El Salto,Puma concolor,23:20:27,0.972534722,23,20,0.333333333,23.33333333,Seca
Valle Verde del Charco ,Dasypus novemcinctus,23:20:57,0.972881944,23,20,0.333333333,23.33333333,Lluvia
Valle Verde del Charco ,Dasypus novemcinctus,23:21:13,0.97306713,23,21,0.35,23.35,Lluvia
Joya Oscura,Leopardus pardalis,23:21:45,0.9734375,23,21,0.35,23.35,Seca
La Corneta,Didelphis virginiana,23:22:09,0.973715278,23,22,0.366666667,23.36666667,Seca
Agua Linda,Mazama temama,23:23:37,0.974733796,23,23,0.383333333,23.38333333,Seca
Las Dalias,Sylvilagus floridanus,23:23:38,0.97474537,23,23,0.383333333,23.38333333,Seca
Joya Oscura 2,Urocyon cinereoargenteus,23:23:55,0.97494213,23,23,0.383333333,23.38333333,Lluvia
Puerto de las Palomas,Didelphis virginiana,23:24:07,0.975081019,23,24,0.4,23.4,Seca
La Corneta,Ursus americanus,23:24:44,0.975509259,23,24,0.4,23.4,Seca
Puerto de las Palomas,Didelphis virginiana,23:24:51,0.975590278,23,24,0.4,23.4,Lluvia
Puerto de las Palomas,Sylvilagus floridanus,23:25:23,0.975960648,23,25,0.416666667,23.41666667,Seca
Valle Verde del Charco ,Didelphis virginiana,23:26:16,0.976574074,23,26,0.433333333,23.43333333,Seca
La Corneta,Ursus americanus,23:26:29,0.976724537,23,26,0.433333333,23.43333333,Seca
Joya Oscura,Didelphis virginiana,23:26:41,0.976863426,23,26,0.433333333,23.43333333,Seca
Casa de Piedra,Didelphis virginiana,23:28:02,0.977800926,23,28,0.466666667,23.46666667,Seca
La Tableta,Dasypus novemcinctus,23:29:21,0.978715278,23,29,0.483333333,23.48333333,Lluvia
Las Dalias,Sylvilagus floridanus,23:29:25,0.978761574,23,29,0.483333333,23.48333333,Seca
Agua Linda,Mazama temama,23:30:02,0.979189815,23,30,0.5,23.5,Seca
La Corneta,Sylvilagus floridanus,23:30:07,0.979247685,23,30,0.5,23.5,Lluvia
Casa de Piedra,Dasypus novemcinctus,23:31:27,0.980173611,23,31,0.516666667,23.51666667,Lluvia
Casa de Piedra,Dasypus novemcinctus,23:32:15,0.980729167,23,32,0.533333333,23.53333333,Lluvia
Agua Linda,Sylvilagus floridanus,23:33:20,0.981481481,23,33,0.55,23.55,Lluvia
La Tableta 2,Didelphis virginiana,23:34:01,0.981956019,23,34,0.566666667,23.56666667,Seca
El Aguita 2,Mazama temama,23:34:23,0.982210648,23,34,0.566666667,23.56666667,Seca
Cueva de Don Amador,Dasypus novemcinctus,23:34:45,0.982465278,23,34,0.566666667,23.56666667,Lluvia
Puerto de las Palomas 2,Sylvilagus floridanus,23:34:45,0.982465278,23,34,0.566666667,23.56666667,Seca
El Salto,Didelphis virginiana,23:34:47,0.982488426,23,34,0.566666667,23.56666667,Lluvia
El Tigre,Mazama temama,23:34:53,0.98255787,23,34,0.566666667,23.56666667,Seca
Agua Linda,Sylvilagus floridanus,23:35:43,0.983136574,23,35,0.583333333,23.58333333,Lluvia
El Salto,Dasypus novemcinctus,23:36:00,0.983333333,23,36,0.6,23.6,Lluvia
La Tableta 2,Didelphis virginiana,23:36:29,0.983668981,23,36,0.6,23.6,Seca
Las Dalias,Didelphis virginiana,23:36:53,0.983946759,23,36,0.6,23.6,Lluvia
Joya Oscura 2,Leopardus pardalis,23:36:58,0.98400463,23,36,0.6,23.6,Seca
El Salto,Ursus americanus,23:38:11,0.984849537,23,38,0.633333333,23.63333333,Seca
Casa de Piedra,Didelphis virginiana,23:38:23,0.984988426,23,38,0.633333333,23.63333333,Seca
La Corneta,Mazama temama,23:38:53,0.985335648,23,38,0.633333333,23.63333333,Lluvia
El Aguita,Didelphis virginiana,23:40:04,0.986157407,23,40,0.666666667,23.66666667,Lluvia
La Perra,Didelphis virginiana,23:40:52,0.986712963,23,40,0.666666667,23.66666667,Lluvia
El Aguita 2,Leopardus wiedii,23:41:20,0.987037037,23,41,0.683333333,23.68333333,Lluvia
El Salto,Sylvilagus floridanus,23:41:56,0.987453704,23,41,0.683333333,23.68333333,Seca
Joya Oscura,Panthera onca,23:41:59,0.987488426,23,41,0.683333333,23.68333333,Lluvia
La Corneta,Mazama temama,23:42:09,0.987604167,23,42,0.7,23.7,Seca
Joya Oscura,Mazama temama,23:42:47,0.988043981,23,42,0.7,23.7,Lluvia
Puerto de las Palomas,Urocyon cinereoargenteus,23:43:03,0.988229167,23,43,0.716666667,23.71666667,Seca
Puerto de las Palomas,Didelphis virginiana,23:44:19,0.989108796,23,44,0.733333333,23.73333333,Lluvia
Casa de Piedra,Didelphis virginiana,23:44:34,0.989282407,23,44,0.733333333,23.73333333,Seca
Agua Linda,Puma concolor,23:46:08,0.99037037,23,46,0.766666667,23.76666667,Lluvia
